player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Antoine Griezmann,France,Atlético Madrid,Forward,38.0,3049.0,2.0,16.0,"['Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Wing', 'Left Midfield', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Right Wing', 'Right Center Forward', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Midfield', 'Center Forward', 'Right Wing', 'Left Wing', 'Right Midfield', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Right Midfield', 'Right Wing', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Midfield', 'Left Center Forward', 'Left Midfield', 'Right Center Forward', 'Right Center Forward', 'Left Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Wing', 'Center Forward', 'Left Center Forward', 'Right Wing', 'Left Wing', 'Right Center Forward', 'Right Center Forward', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Left Center Forward']",33.87777777777778
Antolín Alcáraz Viveros,Paraguay,Las Palmas,Defender,6.0,540.0,0.0,0.0,"['Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back']",6.0
Antonio Adán Garrido,Spain,Real Betis,Goalkeeper,36.0,3212.0,0.0,1.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",35.68888888888889
Antonio Amaya Carazo,Spain,Rayo Vallecano,Defender,17.0,1062.0,7.0,2.0,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Wing', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Left Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Wing', 'Right Center Back']",11.8
Antonio Barragán Fernández,Spain,Valencia,Defender,24.0,1682.0,5.0,6.0,"['Right Back', 'Left Wing Back', 'Right Wing Back', 'Left Wing', 'Right Center Back', 'Center Attacking Midfield', 'Left Back', 'Right Wing']","['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back', 'Left Wing Back', 'Right Back', 'Right Back', 'Left Wing', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Center Back', 'Right Back', 'Center Attacking Midfield', 'Right Wing', 'Right Back', 'Right Back']",18.68888888888889
Antonio García Aranda,Spain,Levante UD,Defender,27.0,2389.0,1.0,1.0,"['Left Wing Back', 'Right Back', 'Left Back', 'Left Center Back']","['Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Center Back', 'Left Wing Back', 'Left Wing Back', 'Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Wing Back']",26.544444444444444
Antonio Jesús Cotán Pérez,Spain,Sevilla,Midfielder,1.0,90.0,0.0,0.0,['Right Defensive Midfield'],['Right Defensive Midfield'],1.0
Antonio José Raillo Arenas,Spain,Espanyol,Defender,4.0,360.0,0.0,0.0,"['Right Center Back', 'Left Center Back']","['Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back']",4.0
Antonio Latorre Grueso,Spain,Valencia,0,0.0,0.0,0.0,0.0,[],[],0.0
Antonio Manuel Luna Rodríguez,Spain,Eibar,Defender,15.0,1015.0,3.0,4.0,"['Right Center Forward', 'Left Midfield', 'Left Back', 'Right Wing']","['Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Right Wing', 'Left Back', 'Right Center Forward', 'Left Back', 'Left Back', 'Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",11.277777777777779
Antonio Rodríguez Martínez,Spain,Rayo Vallecano,Goalkeeper,10.0,887.0,0.0,1.0,"['Center Attacking Midfield', 'Left Wing', 'Goalkeeper']","['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Left Wing', 'Center Attacking Midfield', 'Goalkeeper']",9.855555555555556
Antonio Rukavina,Serbia,Villarreal,Defender,18.0,1364.0,4.0,0.0,"['Right Back', 'Left Midfield', 'Right Midfield', 'Right Center Back', 'Left Back']","['Left Back', 'Left Back', 'Right Back', 'Left Back', 'Right Back', 'Right Midfield', 'Left Back', 'Right Midfield', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Midfield', 'Left Back', 'Left Back', 'Right Center Back', 'Right Back', 'Left Midfield', 'Right Back', 'Right Back', 'Left Back']",15.155555555555555
António Alberto Bastos Pimparel,Portugal,Sevilla,Goalkeeper,4.0,360.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",4.0
Aras Özbiliz,Armenia,Rayo Vallecano,"Forward, Midfielder, Defender",3.0,107.0,2.0,1.0,"['Right Back', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Back']","['Right Back', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Back', 'Left Wing']",1.1888888888888889
Arda Turan,Turkey,Barcelona,Midfielder,18.0,832.0,9.0,6.0,"['Right Center Midfield', 'Left Wing', 'Left Center Midfield', 'Right Wing']","['Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Wing', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Wing', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield']",9.244444444444444
Aritz Aduriz Zubeldia,Spain,Athletic Club,Forward,34.0,2786.0,4.0,5.0,"['Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",30.955555555555556
Aritz Elustondo Irribaria,Spain,Real Sociedad,Defender,31.0,2600.0,1.0,7.0,"['Right Back', 'Right Center Back']","['Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",28.88888888888889
Armindo Tué Na Bangna,Portugal,Real Sociedad,Forward,32.0,1512.0,18.0,11.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Center Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Center Forward', 'Left Midfield', 'Left Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Left Center Forward']",16.8
Arnaldo Antonio Sanabria Ayala,Paraguay,Sporting Gijón,Forward,29.0,2259.0,2.0,14.0,"['Left Center Midfield', 'Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Wing', 'Center Forward']",25.1
Arthur Etienne Boka,Côte d'Ivoire,Málaga,Defender,14.0,1053.0,2.0,4.0,"['Left Midfield', 'Left Back']","['Left Back', 'Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",11.7
Asier Etxaburu Diz,Spain,Eibar,0,0.0,0.0,0.0,0.0,[],[],0.0
Asier Illarramendi Andonegi,Spain,Real Sociedad,Midfielder,33.0,2848.0,1.0,3.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield']","['Right Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",31.644444444444446
Asier Riesgo Unamuno,Spain,Eibar,Goalkeeper,34.0,3060.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",34.0
Augusto Matías Fernández,Argentina,Atlético Madrid,Midfielder,28.0,2194.0,2.0,9.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield']","['Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",24.377777777777776
Aymen Abdennour,Tunisia,Valencia,Defender,22.0,1851.0,0.0,2.0,"['Left Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",20.566666666666666
Aymeric Laporte,Spain,Athletic Club,Defender,26.0,2258.0,1.0,1.0,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Wing', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Right Center Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Attacking Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Wing', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",25.08888888888889
Aythami Artiles Oliva,Spain,Las Palmas,Defender,31.0,2714.0,1.0,1.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Center Back', 'Right Midfield', 'Right Center Back', 'Center Attacking Midfield', 'Right Wing', 'Left Center Back']","['Center Back', 'Right Center Back', 'Right Wing', 'Center Attacking Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Center Back', 'Center Defensive Midfield', 'Right Midfield', 'Center Back', 'Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Right Center Back']",30.155555555555555
Balázs Megyeri,Hungary,Getafe,0,0.0,0.0,0.0,0.0,[],[],0.0
Benoît Trémoulinas,France,Sevilla,Defender,24.0,2158.0,0.0,1.0,"['Left Back', 'Left Center Back']","['Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",23.977777777777778
Bernard Mensah,Ghana,Getafe,Midfielder,8.0,89.0,8.0,0.0,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward']","['Right Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Right Center Forward', 'Center Attacking Midfield']",0.9888888888888889
