player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Almamy Touré,Mali,AS Monaco,Defender,10.0,760.0,1.0,2.0,"['Right Defensive Midfield', 'Right Back']","['Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",8.444444444444445
Aloïs Confais,France,Troyes,Defender,14.0,1156.0,2.0,0.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Back']","['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Back']",12.844444444444445
Alphousseyni Sané,France,Marseille,0,0.0,0.0,0.0,0.0,[],[],0.0
Aly Ndom,France,Stade de Reims,Midfielder,8.0,361.0,4.0,3.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Attacking Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Wing Back', 'Right Center Midfield', 'Left Wing']","['Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Left Attacking Midfield', 'Right Wing Back', 'Left Wing']",4.011111111111111
Amos Youga,Central African Republic,Gazélec Ajaccio,Midfielder,18.0,1189.0,4.0,6.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield']","['Right Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",13.21111111111111
Andrea Gambetta,France,OGC Nice,0,0.0,0.0,0.0,0.0,[],[],0.0
Andrea Raggi,Italy,AS Monaco,Defender,31.0,2614.0,2.0,1.0,"['Right Back', 'Right Midfield', 'Right Center Back', 'Right Center Forward', 'Left Back', 'Left Center Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Center Back', 'Left Back', 'Right Center Back', 'Left Center Back', 'Right Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Forward', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Back']",29.044444444444444
André Biyogo Poko,Gabon,Bordeaux,Defender,25.0,1918.0,6.0,2.0,"['Right Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Left Center Back']","['Right Back', 'Right Center Midfield', 'Right Midfield', 'Right Back', 'Right Back', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Back', 'Right Back', 'Right Back', 'Left Center Back', 'Right Back', 'Right Center Midfield', 'Right Back', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Back', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Back', 'Right Midfield', 'Left Wing', 'Right Wing', 'Left Defensive Midfield', 'Right Wing', 'Right Wing', 'Right Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",21.31111111111111
André-Frank Zambo Anguissa,Cameroon,Marseille,Midfielder,9.0,322.0,7.0,1.0,"['Right Back', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Center Attacking Midfield', 'Left Defensive Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Back', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield']",3.577777777777778
Andy Delort,Algeria,Caen,Forward,36.0,3147.0,2.0,4.0,"['Left Center Forward', 'Right Center Forward', 'Center Forward']","['Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",34.96666666666667
Anthony Lamonge,France,Lorient,0,0.0,0.0,0.0,0.0,[],[],0.0
Anthony Lopes,Portugal,Lyon,Goalkeeper,37.0,3330.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",37.0
Anthony Martial,France,AS Monaco,Forward,3.0,206.0,1.0,1.0,"['Left Wing', 'Center Forward', 'Left Back']","['Center Forward', 'Center Forward', 'Left Wing', 'Left Wing', 'Left Back', 'Center Forward']",2.2888888888888888
Anthony Mounier,France,Montpellier,Forward,3.0,270.0,0.0,0.0,"['Left Midfield', 'Left Wing']","['Left Wing', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Wing']",3.0
Anthony Ribelin,France,Montpellier,Forward,1.0,57.0,0.0,1.0,['Right Wing'],['Right Wing'],0.6333333333333333
Anthony Walongwa,"Congo, (Kinshasa)",Nantes,Defender,1.0,90.0,0.0,0.0,['Right Center Back'],['Right Center Back'],1.0
Anthony Weber,France,Stade de Reims,Defender,19.0,1592.0,0.0,3.0,['Left Center Back'],"['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",17.68888888888889
Antoine Conte,Guinea,Stade de Reims,Defender,11.0,918.0,0.0,2.0,"['Right Wing Back', 'Right Back', 'Right Center Back']","['Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Wing Back', 'Right Back']",10.2
Antoine Devaux,France,Stade de Reims,Midfielder,33.0,2849.0,0.0,7.0,"['Right Attacking Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield']",31.655555555555555
Antoine Rabillard,France,Marseille,Midfielder,3.0,94.0,2.0,1.0,"['Right Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Wing']","['Right Back', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Forward', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield']",1.0444444444444445
Antony Ranieri,France,OGC Nice,Forward,2.0,13.0,2.0,0.0,['Right Center Forward'],"['Right Center Forward', 'Right Center Forward']",0.14444444444444443
Aristote N'Dongala,"Congo, (Kinshasa)",Nantes,0,0.0,0.0,0.0,0.0,[],[],0.0
Arnold Bouka Moutou,Congo (Brazzaville),Angers,Midfielder,23.0,1283.0,11.0,4.0,"['Left Center Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Back']","['Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Center Midfield', 'Left Midfield', 'Center Forward', 'Left Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Left Wing']",14.255555555555556
Arnold Mvuemba,France,Lyon,Midfielder,6.0,297.0,3.0,1.0,"['Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield']","['Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield']",3.3
Atila Turan,Turkey,Stade de Reims,"Midfielder, Defender",11.0,758.0,3.0,1.0,"['Left Center Midfield', 'Left Wing Back', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Left Back']","['Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Left Midfield']",8.422222222222222
Axel Ngando,France,Bastia,Midfielder,21.0,1225.0,7.0,10.0,"['Left Center Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Back', 'Right Wing']","['Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Back', 'Left Center Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Right Center Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Midfield']",13.61111111111111
Aïssa Bilal Laïdouni,Tunisia,Angers,Defender,1.0,90.0,0.0,0.0,['Right Back'],['Right Back'],1.0
Aïssa Mandi,Algeria,Stade de Reims,Defender,32.0,2858.0,0.0,1.0,"['Right Center Back', 'Center Back', 'Left Center Back']","['Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",31.755555555555556
Baba Traore,Mali,Bordeaux,0,0.0,0.0,0.0,0.0,[],[],0.0
Babacar Gueye,Senegal,Troyes,Forward,11.0,616.0,5.0,2.0,"['Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Left Center Forward', 'Left Wing']","['Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Left Center Forward', 'Right Defensive Midfield', 'Left Center Forward', 'Left Midfield', 'Left Center Forward']",6.844444444444444
Bakary Adama Soumaoro,France,Lille,Defender,28.0,2336.0,3.0,1.0,"['Right Back', 'Right Wing Back', 'Right Center Midfield', 'Right Center Back', 'Left Back', 'Right Wing', 'Left Center Back']","['Left Center Back', 'Right Wing', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Midfield', 'Left Center Back', 'Right Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Wing Back', 'Right Back', 'Right Center Back', 'Right Back']",25.955555555555556
Bakary Koné,Burkina Faso,Lyon,Defender,6.0,434.0,2.0,0.0,"['Left Wing', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Left Wing', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",4.822222222222222
Baptiste Aloé,France,Marseille,0,0.0,0.0,0.0,0.0,[],[],0.0
Baptiste Guillaume,Belgium,Lille,Forward,10.0,564.0,5.0,2.0,"['Right Center Forward', 'Center Forward', 'Right Wing']","['Right Wing', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Right Wing', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward']",6.266666666666667
Batista Mendy,France,Nantes,0,0.0,0.0,0.0,0.0,[],[],0.0
Benjamin André,France,Rennes,Midfielder,32.0,2638.0,2.0,7.0,"['Right Back', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Left Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Left Wing']",29.31111111111111
