player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents,league
Artur Sobiech,Poland,Hannover 96,Forward,25.0,1642.0,6.0,8.0,"['Left Center Back', 'Right Center Midfield', 'Center Defensive Midfield', 'Center Forward', 'Left Center Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Attacking Midfield', 'Left Center Forward']","['Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Center Forward', 'Left Center Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Center Back', 'Right Center Midfield', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Left Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward']",18.244444444444444,bundesliga
Arturo Erasmo Vidal Pardo,Chile,Bayern Munich,Midfielder,30.0,2055.0,6.0,10.0,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Back', 'Left Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Center Midfield']",22.833333333333332,bundesliga
Ashton Philip Shawn Götz,Germany,Hamburger SV,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Assani Lukimya-Mulongoti,"Congo, (Kinshasa)",Werder Bremen,Defender,12.0,926.0,2.0,0.0,"['Right Back', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",10.28888888888889,bundesliga
Aytac Sulu,Germany,Darmstadt 98,Defender,33.0,2970.0,0.0,0.0,"['Right Attacking Midfield', 'Center Back', 'Right Center Back']","['Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Attacking Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",33.0,bundesliga
Bariş Atik,Germany,Hoffenheim,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Bas Dost,Netherlands,Wolfsburg,Forward,22.0,1392.0,8.0,8.0,"['Center Defensive Midfield', 'Right Back', 'Left Midfield', 'Center Forward', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward']","['Left Center Forward', 'Right Back', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Right Attacking Midfield', 'Center Forward', 'Center Defensive Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Left Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward']",15.466666666666667,bundesliga
Bastian Oczipka,Germany,Eintracht Frankfurt,Defender,30.0,2700.0,0.0,0.0,"['Left Center Back', 'Left Midfield', 'Left Center Midfield', 'Left Wing Back', 'Left Back']","['Left Center Back', 'Left Midfield', 'Left Center Back', 'Left Back', 'Left Wing Back', 'Left Center Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Center Midfield', 'Left Midfield', 'Left Back', 'Left Center Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",30.0,bundesliga
Benedikt Höwedes,Germany,Schalke 04,Defender,15.0,916.0,5.0,1.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Back', 'Left Midfield', 'Right Center Back', 'Right Wing', 'Left Wing Back', 'Left Center Forward', 'Center Back']","['Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Center Forward', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Wing Back', 'Right Center Back', 'Right Wing', 'Center Defensive Midfield', 'Left Midfield', 'Center Defensive Midfield', 'Left Midfield', 'Center Defensive Midfield']",10.177777777777777,bundesliga
Benjamin Gorka,Germany,Darmstadt 98,Midfielder,4.0,27.0,4.0,0.0,"['Center Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Midfield']","['Right Wing', 'Left Defensive Midfield', 'Right Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield']",0.3,bundesliga
Benjamin Henrichs,Germany,Bayer Leverkusen,Defender,9.0,552.0,4.0,0.0,"['Right Back', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Left Center Forward']","['Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Center Attacking Midfield']",6.133333333333334,bundesliga
Benjamin Hübner,Germany,Ingolstadt,Defender,30.0,2628.0,0.0,2.0,['Left Center Back'],"['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",29.2,bundesliga
Benjamin Uphoff,Germany,VfB Stuttgart,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Bernd Leno,Germany,Bayer Leverkusen,Goalkeeper,33.0,2970.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",33.0,bundesliga
Borys Tashchy,Ukraine,VfB Stuttgart,Forward,9.0,179.0,9.0,0.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Center Forward', 'Right Defensive Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Right Midfield']","['Center Forward', 'Center Forward', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Center Forward', 'Left Center Forward', 'Right Wing', 'Right Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Center Forward', 'Center Attacking Midfield']",1.988888888888889,bundesliga
Branimir Hrgota,Sweden,Borussia Mönchengladbach,Forward,9.0,103.0,9.0,0.0,"['Left Center Back', 'Left Midfield', 'Right Attacking Midfield', 'Right Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Right Midfield']","['Left Center Forward', 'Left Center Forward', 'Left Center Back', 'Right Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Right Center Forward', 'Right Attacking Midfield', 'Left Defensive Midfield', 'Left Midfield', 'Right Center Forward']",1.1444444444444444,bundesliga
Bruno Henrique Pinto,Brazil,Wolfsburg,Forward,7.0,265.0,5.0,1.0,"['Right Back', 'Left Midfield', 'Right Wing', 'Right Center Forward', 'Center Attacking Midfield', 'Left Wing']","['Right Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Back', 'Right Wing', 'Right Wing', 'Right Back', 'Left Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing']",2.9444444444444446,bundesliga
Bård Finne,Norway,FC Köln,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Caiuby Francisco da Silva,Brazil,Augsburg,Forward,26.0,2219.0,1.0,3.0,"['Left Midfield', 'Right Wing', 'Center Forward', 'Right Center Forward', 'Left Wing', 'Left Attacking Midfield', 'Left Center Forward', 'Right Midfield']","['Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Right Center Forward', 'Left Wing', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing']",24.655555555555555,bundesliga
Carlos Antonio Ascues Ávila,Peru,Wolfsburg,Defender,1.0,11.0,1.0,0.0,['Right Center Back'],['Right Center Back'],0.12222222222222222,bundesliga
Carlos Armando Gruezo Arboleda,Ecuador,VfB Stuttgart,Midfielder,2.0,63.0,1.0,1.0,"['Right Center Midfield', 'Left Midfield', 'Left Defensive Midfield']","['Left Midfield', 'Left Defensive Midfield', 'Right Center Midfield']",0.7,bundesliga
Carlos Augusto Zambrano Ochandarte,Peru,Eintracht Frankfurt,Defender,24.0,1817.0,3.0,4.0,"['Left Center Back', 'Center Attacking Midfield', 'Right Center Back']","['Right Center Back', 'Right Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Attacking Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",20.18888888888889,bundesliga
Ceyhun Gülselam,Turkey,Hannover 96,Midfielder,13.0,835.0,4.0,2.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Wing', 'Right Center Back', 'Right Defensive Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Wing', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Right Defensive Midfield', 'Right Center Forward', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield']",9.277777777777779,bundesliga
Charles Mariano Aránguiz Sandoval,Chile,Bayer Leverkusen,Midfielder,7.0,480.0,2.0,0.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Center Forward', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Forward', 'Right Defensive Midfield', 'Left Center Forward', 'Left Defensive Midfield']",5.333333333333333,bundesliga
Charlison Benschop,Curaçao,Hannover 96,Forward,9.0,359.0,7.0,2.0,"['Right Center Midfield', 'Right Midfield', 'Right Wing', 'Center Forward', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Left Defensive Midfield']","['Right Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Right Center Forward', 'Right Center Midfield', 'Right Attacking Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Left Wing', 'Right Center Forward']",3.988888888888889,bundesliga
Christian Clemens,Germany,FSV Mainz 05,Forward,28.0,1736.0,8.0,12.0,"['Right Wing Back', 'Right Wing', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield']","['Right Midfield', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Attacking Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing Back']",19.288888888888888,bundesliga
Christian Gentner,Germany,VfB Stuttgart,Midfielder,29.0,2489.0,0.0,5.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",27.655555555555555,bundesliga
