player_id;short_name;club_name;age;overall;player_positions;preferred_foot;nationality_name;value_eur;wage_eur;international_reputation
247263;E. Tapsoba;Bayer 04 Leverkusen;24;81;CB;Right;Burkina Faso;33.0 mio;49.0 k;2
247394;D. Kulusevski;Tottenham Hotspur;23;81;RW;Left;Sweden;37.0 mio;90.0 k;2
228881;D. Calabria;Milan;26;81;RB, RWB;Right;Italy;31.0 mio;68.0 k;2
229984;B. Chilwell;Chelsea;26;81;LB, LWB;Left;England;31.0 mio;105.0 k;2
233064;M. Mount;Manchester United;24;81;CAM, RW, CM;Right;England;35.0 mio;110.0 k;3
233195;X. Schlager;RB Leipzig;25;81;CDM, CM;Left;Austria;31.0 mio;54.0 k;2
233927;Lucas Paquetá;West Ham United;25;81;CAM, CM;Left;Brazil;34.0 mio;78.0 k;2
235173;I. Sangaré;Nottingham Forest;25;81;CDM, CM;Right;Côte d'Ivoire;31.0 mio;70.0 k;3
235844;E. Álvarez;West Ham United;25;81;CDM, CB;Right;Mexico;31.0 mio;71.0 k;3
240690;N. González;Fiorentina;25;81;RW, LW;Left;Argentina;34.0 mio;68.0 k;2
243576;Pedro Porro;Tottenham Hotspur;23;81;RB, RWB;Right;Spain;32.5 mio;74.0 k;2
243630;J. David;Lille;23;81;ST;Right;Canada;35.5 mio;41.0 k;3
204883;B. Samba;Lens;29;81;GK;Left;France;21.5 mio;37.0 k;1
206585;Kepa;Real Madrid;28;81;GK;Right;Spain;22.0 mio;90.0 k;2
211990;O. Vlachodimos;Nottingham Forest;29;81;GK;Right;Greece;21.5 mio;63.0 k;1
230899;A. Lookman;Atalanta;25;81;ST, RM, RW;Right;Nigeria;33.0 mio;62.0 k;1
251892;Beto;Everton;25;81;ST;Right;Portugal;33.0 mio;56.0 k;1
208268;B. Cristante;Roma;28;81;CDM, CM;Right;Italy;25.0 mio;71.0 k;2
208920;N. Aké;Manchester City;28;81;CB, LB;Left;Netherlands;24.5 mio;125.0 k;3
213331;J. Tah;Bayer 04 Leverkusen;27;81;CB;Right;Germany;26.0 mio;57.0 k;2
216388;A. Saint-Maximin;Al Ahli Jeddah;26;81;LM, LW;Right;France;30.5 mio;47.0 k;2
222737;Malcom;Al Hilal;26;81;RM;Left;Brazil;30.5 mio;52.0 k;2
225126;E. Skhiri;Eintracht Frankfurt;28;81;CDM, CM;Right;Tunisia;25.0 mio;46.0 k;2
226226;G. Lo Celso;Tottenham Hotspur;27;81;CAM, ST;Left;Argentina;29.5 mio;95.0 k;2
227950;Yeray;Athletic Club;28;81;CB;Right;Spain;24.5 mio;34.0 k;2
232730;D. Kamada;Lazio;26;81;CAM, CM, CF;Right;Japan;30.5 mio;60.0 k;2
233096;D. Dumfries;Inter;27;81;RWB, RM;Right;Netherlands;27.0 mio;80.0 k;3
235944;Brais Méndez;Real Sociedad;26;81;CM, CAM, RM;Left;Spain;30.0 mio;42.0 k;2
236276;A. Danjuma;Everton;26;81;ST, LM;Right;Netherlands;31.0 mio;45.0 k;1
236786;M. Terrier;Rennes;26;81;LM, ST;Right;France;30.5 mio;58.0 k;2
252308;A. Al Musrati;Sporting Braga;27;81;CDM, CM;Right;Libya;26.5 mio;19.0 k;1
120533;Pepe;Porto;40;81;CB;Right;Portugal;4.6 mio;12.0 k;4
140233;G. Ochoa;Salernitana;37;81;GK;Right;Mexico;2.9 mio;21.0 k;1
157481;Raúl Albiol;Villarreal;37;81;CB;Right;Spain;4.6 mio;27.0 k;3
163587;K. Schmeichel;Anderlecht;36;81;GK;Right;Denmark;2.9 mio;17.0 k;3
168651;I. Rakitić;Sevilla;35;81;CM, CDM;Right;Croatia;10.5 mio;27.0 k;3
175943;D. Mertens;Galatasaray;36;81;CF, CAM;Right;Belgium;9.0 mio;44.0 k;3
178005;Rui Patrício;Roma;35;81;GK;Left;Portugal;2.9 mio;36.0 k;3
178213;E. Capoue;Villarreal;34;81;CM, CDM;Right;France;12.0 mio;42.0 k;2
179645;S. Kjær;Milan;34;81;CB;Right;Denmark;8.5 mio;68.0 k;3
184087;T. Alderweireld;Antwerp;34;81;CB;Right;Belgium;8.5 mio;37.0 k;3
184941;A. Sánchez;Inter;34;81;ST;Right;Chile;12.5 mio;95.0 k;4
189575;Muniain;Athletic Club;30;81;CAM, LM;Right;Spain;25.0 mio;36.0 k;2
190941;L. Hrádecký;Bayer 04 Leverkusen;33;81;GK;Right;Finland;8.5 mio;46.0 k;3
191202;N. Matić;Rennes;34;81;CDM, CM;Left;Serbia;9.0 mio;53.0 k;3
192563;B. Leno;Fulham;31;81;GK;Right;Germany;13.5 mio;70.0 k;3
192883;H. Mkhitaryan;Inter;34;81;CAM, CM;Right;Armenia;12.0 mio;87.0 k;3
197655;S. Coates;Sporting CP;32;81;CB;Right;Uruguay;16.5 mio;18.0 k;3
198219;L. Insigne;Toronto;32;81;LW, CF, LM;Right;Italy;20.5 mio;14.0 k;4
198717;W. Zaha;Galatasaray;30;81;LW, CF, LM;Right;Côte d'Ivoire;25.0 mio;58.0 k;2
199304;Danilo;Juventus;31;81;CB, RB;Right;Brazil;17.5 mio;100.0 k;2
199915;L. Dunk;Brighton & Hove Albion;31;81;CB;Right;England;17.5 mio;86.0 k;2
200260;S. Berghuis;Ajax;31;81;CAM, CM, RW;Left;Netherlands;21.5 mio;23.0 k;3
200888;Danilo Pereira;Paris Saint Germain;31;81;CDM, CB;Right;Portugal;18.0 mio;81.0 k;3
201455;G. Kondogbia;Olympique de Marseille;30;81;CM, CDM;Left;Central African Republic;24.5 mio;50.0 k;2
201995;Felipe Anderson;Lazio;30;81;RW, ST;Right;Brazil;25.0 mio;65.0 k;3
204614;Mário Rui;Napoli;32;81;LB;Left;Portugal;18.0 mio;58.0 k;2
205175;A. Milik;Juventus;29;81;ST;Left;Poland;25.5 mio;125.0 k;3
206511;M. Arnold;VfL Wolfsburg;29;81;CDM, CM;Left;Germany;22.0 mio;55.0 k;2
207421;L. Trossard;Arsenal;28;81;CF, LW;Right;Belgium;26.5 mio;130.0 k;2
207566;William Carvalho;Real Betis;31;81;CDM, CAM;Right;Portugal;18.0 mio;30.0 k;2
208618;Lucas Vázquez;Real Madrid;32;81;RB, RW;Right;Spain;18.0 mio;140.0 k;2
209297;Fred;Fenerbahçe;30;81;CM, CDM;Left;Brazil;24.5 mio;44.0 k;3
209519;G. Laborde;Nice;29;81;ST;Left;France;25.5 mio;61.0 k;2
210385;Rui Silva;Real Betis;29;81;GK;Right;Portugal;17.5 mio;25.0 k;1
212523;Anderson Talisca;Al Nassr;29;81;CF, ST, CAM;Left;Brazil;25.5 mio;59.0 k;2
214097;B. Bourigeaud;Rennes;29;81;CM, RM, RW;Right;France;25.0 mio;61.0 k;2
215316;G. Rulli;Ajax;31;81;GK;Right;Argentina;13.5 mio;17.0 k;2
215333;D. Zapata;Torino;32;81;ST;Right;Colombia;21.0 mio;65.0 k;2
216201;Iñaki Williams;Athletic Club;29;81;RM, ST;Right;Ghana;25.5 mio;37.0 k;2
216354;A. Kramarić;TSG Hoffenheim;32;81;CF, CM, CAM;Right;Croatia;21.0 mio;50.0 k;3
216409;M. Politano;Napoli;29;81;RW, RM;Left;Italy;25.5 mio;72.0 k;2
219693;Diego Carlos;Aston Villa;30;81;CB;Right;Brazil;21.0 mio;86.0 k;2
221992;H. Lozano;PSV;27;81;RW;Right;Mexico;27.5 mio;27.0 k;3
226271;Fabián Ruiz;Paris Saint Germain;27;81;CM, CDM;Left;Spain;27.5 mio;89.0 k;2
230256;Adryan Zonta;Bragantino;31;81;LWB, LB;Left;Brazil;18.5 mio;23.0 k;1
230258;Rosival Dourado;Corinthians;23;81;CDM, CM, CAM;Right;Brazil;26.5 mio;31.0 k;1
230294;Adriano Bisesi;Bragantino;31;81;ST, CF;Right;Brazil;22.0 mio;27.0 k;1
230347;Welington Dano;Atlético Mineiro;23;81;LB, LM, LW;Left;Brazil;27.0 mio;37.0 k;1
230384;Nailton Suzuki;Atlético Mineiro;27;81;CAM, CF, ST;Right;Brazil;27.5 mio;47.0 k;1
230430;Oswaldinato;Flamengo;31;81;ST;Right;Brazil;22.0 mio;54.0 k;1
230977;M. Almirón;Newcastle United;29;81;RW, RM;Left;Paraguay;25.5 mio;130.0 k;2
236045;Reinildo;Atlético Madrid;29;81;LB, CB;Left;Mozambique;22.5 mio;60.0 k;1
239093;J. Clauss;Olympique de Marseille;30;81;RWB, RM, RB;Right;France;22.0 mio;46.0 k;2
244263;A. Rrahmani;Napoli;29;81;CB;Right;Kosovo;21.5 mio;61.0 k;1
251852;K. Adeyemi;Borussia Dortmund;21;80;LM, RM, ST;Left;Germany;43.0 mio;38.0 k;2
256903;Gonçalo Ramos;Paris Saint Germain;22;80;ST;Right;Portugal;43.0 mio;17.0 k;1
260815;Arnau Martínez;Girona;20;80;RB, RWB;Right;Spain;39.5 mio;22.0 k;1
237681;T. Kubo;Real Sociedad;22;80;RW, ST, CAM;Left;Japan;34.0 mio;37.0 k;3
239807;D. Frattesi;Inter;23;80;CM;Right;Italy;33.0 mio;20.0 k;1
241390;E. Elmas;Napoli;23;80;CAM, CM, LW;Right;North Macedonia;33.5 mio;52.0 k;2
246191;J. Álvarez;Manchester City;23;80;ST, CF, CAM;Right;Argentina;33.5 mio;115.0 k;2
262621;G. Mamardashvili;Valencia;22;80;GK;Left;Georgia;27.5 mio;26.0 k;2
231410;Brahim;Real Madrid;23;80;CAM, CF, RW;Right;Spain;32.0 mio;125.0 k;1
234569;Florentino;Benfica;23;80;CDM, CM;Right;Portugal;29.0 mio;14.0 k;1
235619;M. Edwards;Sporting CP;24;80;RW, LW, ST;Left;England;32.0 mio;17.0 k;1
236987;B. Kamara;Aston Villa;23;80;CDM, CM;Right;France;29.0 mio;69.0 k;2
237221;J. Foyth;Villarreal;25;80;RB, CB, CDM;Right;Argentina;29.0 mio;34.0 k;1
248148;Zubimendi;Real Sociedad;24;80;CDM, CM;Right;Spain;29.0 mio;31.0 k;1
256079;M. Caicedo;Chelsea;21;80;CDM, CM;Right;Ecuador;29.5 mio;71.0 k;2
231352;T. Abraham;Roma;25;80;ST;Right;England;29.5 mio;72.0 k;2
231521;E. Palacios;Bayer 04 Leverkusen;24;80;CM, CDM, CAM;Right;Argentina;30.0 mio;51.0 k;2
233738;Zubeldia;Real Sociedad;26;80;CB;Right;Spain;26.0 mio;36.0 k;1
234574;Diogo Dalot;Manchester United;24;80;RB;Right;Portugal;28.0 mio;90.0 k;2
235997;Fran Beltrán;Celta de Vigo;24;80;CDM, CM;Right;Spain;27.5 mio;24.0 k;1
236355;Luiz Felipe;Al Ittihad;26;80;CB;Right;Italy;26.0 mio;44.0 k;1
236804;F. Medina;Lens;24;80;CB;Left;Argentina;27.0 mio;34.0 k;2
237985;K. Danso;Lens;24;80;CB;Right;Austria;27.0 mio;34.0 k;2
238067;N. Zaniolo;Aston Villa;23;80;RM, CF;Left;Italy;30.0 mio;43.0 k;2
243593;A. Laurienté;Sassuolo;24;80;LW, RW, ST;Right;France;30.0 mio;22.0 k;1
245630;Y. Fofana;Monaco;24;80;CDM, CM;Right;France;27.5 mio;46.0 k;2
246186;Arthur Cabral;Benfica;25;80;ST;Right;Brazil;29.5 mio;19.0 k;1
247103;D. Hancko;Feyenoord;25;80;CB, LB;Left;Slovakia;26.5 mio;19.0 k;2
247257;Ibañez;Al Ahli Jeddah;24;80;CB;Right;Brazil;27.0 mio;34.0 k;2
255253;Vitinha;Paris Saint Germain;23;80;CM;Right;Portugal;30.0 mio;72.0 k;2
224158;S. Amrabat;Manchester United;26;80;CDM, CM;Right;Morocco;25.0 mio;56.0 k;1
228813;Aleix García;Girona;26;80;CM, CDM;Right;Spain;27.5 mio;33.0 k;2
229880;A. Wan-Bissaka;Manchester United;25;80;RB;Right;England;25.5 mio;100.0 k;2
231936;B. White;Arsenal;25;80;RB, CB;Right;England;25.5 mio;95.0 k;2
231943;Richarlison;Tottenham Hotspur;26;80;ST, LW, RW;Right;Brazil;28.0 mio;95.0 k;3
234742;H. Barnes;Newcastle United;25;80;LW, LM;Right;England;28.0 mio;115.0 k;2
240679;T. Koopmeiners;Atalanta;25;80;CM, CDM;Left;Netherlands;27.5 mio;53.0 k;2
220901;David Raya;Arsenal;27;80;GK;Right;Spain;19.5 mio;48.0 k;1
221087;Pau López;Olympique de Marseille;28;80;GK;Left;Spain;18.0 mio;37.0 k;2
226491;K. Tierney;Real Sociedad;26;80;LB;Left;Scotland;24.0 mio;100.0 k;2
227813;O. Zinchenko;Arsenal;26;80;LB;Left;Ukraine;24.0 mio;100.0 k;2
237942;P. Estupiñán;Brighton & Hove Albion;25;80;LB;Left;Ecuador;24.5 mio;77.0 k;1
210897;C. Mbemba;Olympique de Marseille;28;80;CB;Right;Congo DR;20.0 mio;45.0 k;2
211300;A. Martial;Manchester United;27;80;ST;Right;France;24.5 mio;125.0 k;3
221660;V. Lindelöf;Manchester United;28;80;CB;Right;Sweden;20.0 mio;110.0 k;2
221697;O. Watkins;Aston Villa;27;80;ST;Right;England;24.5 mio;95.0 k;2
222028;J. Weigl;Borussia Mönchengladbach;27;80;CDM;Right;Germany;21.5 mio;33.0 k;2
223550;J. Omlin;Borussia Mönchengladbach;29;80;GK;Right;Switzerland;16.0 mio;28.0 k;2
226162;E. Buendía;Aston Villa;26;80;RM, CAM;Right;Argentina;25.0 mio;88.0 k;2
226221;Aritz Elustondo;Real Sociedad;29;80;CB, RB;Right;Spain;19.5 mio;37.0 k;1
228941;André Silva;Real Sociedad;27;80;ST;Right;Portugal;24.5 mio;63.0 k;3
232665;M. Arambarri;Getafe;27;80;CDM, CM;Right;Uruguay;21.5 mio;32.0 k;1
236632;David Neres;Benfica;26;80;RM, RW, CAM;Left;Brazil;25.0 mio;18.0 k;3
238896;Pepê;Porto;26;80;RM, LM, RB;Right;Brazil;25.0 mio;18.0 k;1
255565;K. Mitoma;Brighton & Hove Albion;26;80;LM;Right;Japan;25.0 mio;88.0 k;3
138956;G. Chiellini;Los Angeles FC;38;80;CB;Left;Italy;3.8 mio;8999;4
146536;Jesús Navas;Sevilla;37;80;RB, RM;Right;Spain;4.7 mio;22.0 k;3
169416;C. Vela;Los Angeles FC;34;80;RW, LW, ST;Left;Mexico;10.0 mio;13.0 k;3
170368;E. Lamela;Sevilla;31;80;RW, CAM;Left;Argentina;17.5 mio;36.0 k;3
173426;S. Mignolet;Club Brugge;35;80;GK;Right;Belgium;2.3 mio;14.0 k;3
174543;C. Bravo;Real Betis;40;80;GK;Right;Chile;2.3 mio;13.0 k;3
176550;D. Ospina;Al Nassr;34;80;GK;Right;Colombia;3.6 mio;36.0 k;2
178086;Adán;Sporting CP;36;80;GK;Left;Spain;2.3 mio;9999;2
181291;G. Wijnaldum;Al Ettifaq;32;80;CM, CDM;Right;Netherlands;16.5 mio;39.0 k;3
182494;F. Muslera;Galatasaray;37;80;GK;Right;Uruguay;2.3 mio;24.0 k;3
183711;J. Henderson;Al Ettifaq;33;80;CM, CDM;Right;England;13.0 mio;39.0 k;3
184200;M. Arnautović;Inter;34;80;ST;Right;Austria;10.5 mio;44.0 k;3
184344;L. Bonucci;FC Union Berlin;36;80;CB;Right;Italy;3.8 mio;28.0 k;3
184392;M. Darmian;Inter;33;80;CB, RWB, RM;Right;Italy;10.0 mio;74.0 k;2
187598;Rafael Tolói;Atalanta;32;80;CB;Right;Italy;13.5 mio;51.0 k;2
188567;P. Aubameyang;Olympique de Marseille;34;80;ST;Right;Gabon;10.5 mio;51.0 k;3
189271;F. Coquelin;Villarreal;32;80;CM, LM, RM;Right;France;16.5 mio;39.0 k;2
190149;De Marcos;Athletic Club;34;80;RB;Right;Spain;7.5 mio;31.0 k;2
193082;J. Cuadrado;Inter;35;80;RM, RB, RW;Right;Colombia;8.5 mio;60.0 k;3
193198;N. Gudelj;Sevilla;31;80;CB, CDM;Right;Serbia;14.5 mio;31.0 k;2
193698;O. Baumann;TSG Hoffenheim;33;80;GK;Right;Germany;7.0 mio;32.0 k;2
197061;J. Matip;Liverpool;31;80;CB;Right;Cameroon;14.5 mio;100.0 k;2
197781;Isco;Real Betis;31;80;CAM, LM, CM;Right;Spain;17.5 mio;30.0 k;3
198164;Jonathan Viera;Las Palmas;33;80;CAM, CM, LM;Right;Spain;13.0 mio;27.0 k;2
199564;Sergi Roberto;FC Barcelona;31;80;RB, CM;Right;Spain;15.5 mio;125.0 k;3
199576;Oriol Romeu;FC Barcelona;31;80;CDM, CM;Right;Spain;15.0 mio;125.0 k;2
201389;C. Biraghi;Fiorentina;30;80;LB;Left;Italy;18.0 mio;56.0 k;2
201399;M. Icardi;Galatasaray;30;80;ST;Right;Argentina;20.5 mio;54.0 k;3
201519;J. Veretout;Olympique de Marseille;30;80;CM, CDM;Right;France;20.0 mio;47.0 k;2
202477;Deulofeu;Udinese;29;80;CF, ST;Right;Spain;21.0 mio;26.0 k;3
202651;Suso;Sevilla;29;80;RW, CAM;Left;Spain;20.5 mio;38.0 k;2
202884;L. Spinazzola;Roma;30;80;LWB, LM;Right;Italy;18.0 mio;63.0 k;3
204234;Edgar Badia;Elche;31;80;GK;Right;Spain;11.0 mio;11.0 k;1
204923;M. Sabitzer;Borussia Dortmund;29;80;CM, CAM, CDM;Right;Austria;20.5 mio;54.0 k;3
205431;N. Füllkrug;Borussia Dortmund;30;80;ST;Right;Germany;20.5 mio;56.0 k;2
205632;L. Ocampos;Sevilla;28;80;RW, LW;Right;Argentina;21.0 mio;38.0 k;2
205686;T. Savanier;Montpellier;31;80;CAM, CM;Right;France;17.5 mio;31.0 k;2
208104;Matheus;Sporting Braga;30;80;GK;Right;Brazil;14.0 mio;15.0 k;1
208421;Saúl;Atlético Madrid;28;80;CM, LM, LWB;Left;Spain;21.0 mio;61.0 k;3
208448;E. Forsberg;RB Leipzig;31;80;CAM, CF;Right;Sweden;17.5 mio;58.0 k;3
208461;M. de Roon;Atalanta;32;80;CDM, CM, CB;Right;Netherlands;14.0 mio;51.0 k;3
208670;H. Ziyech;Galatasaray;30;80;RW, CAM;Left;Morocco;20.5 mio;120.0 k;3
210021;H. Mukhtar;Nashville SC;28;80;CF, ST, CAM;Right;Germany;21.5 mio;14.0 k;2
211256;N. Tagliafico;Olympique Lyonnais;30;80;LB;Left;Argentina;18.0 mio;40.0 k;3
217036;Álex Moreno;Aston Villa;30;80;LB;Left;Spain;18.0 mio;81.0 k;1
219789;H. Traoré;Real Sociedad;31;80;RB;Right;Mali;15.5 mio;36.0 k;2
223273;M. Pašalić;Atalanta;28;80;CAM, CF, CM;Right;Croatia;21.0 mio;58.0 k;2
223710;V. Muriqi;Mallorca;29;80;ST;Left;Kosovo;21.0 mio;38.0 k;2
223874;V. Rongier;Olympique de Marseille;28;80;CDM, CM;Right;France;18.5 mio;45.0 k;2
223952;David Soria;Getafe;30;80;GK;Right;Spain;14.0 mio;26.0 k;2
224031;A. Marušić;Lazio;30;80;LB, RB;Right;Montenegro;18.0 mio;51.0 k;2
224196;R. Bensebaini;Borussia Dortmund;28;80;LB, CB;Left;Algeria;19.0 mio;50.0 k;2
224309;Joan Jordán;Sevilla;28;80;CM, CDM;Right;Spain;21.0 mio;35.0 k;2
225201;Álex Berenguer;Athletic Club;27;80;LM, RM;Right;Spain;22.5 mio;33.0 k;1
227290;M. Dmitrović;Sevilla;31;80;GK;Left;Serbia;11.0 mio;25.0 k;2
227890;Nuno Santos;Sporting CP;28;80;LW, LWB;Left;Portugal;21.0 mio;20.0 k;1
228520;E. Ávila;Osasuna;29;80;ST, RM, LM;Right;Argentina;21.0 mio;40.0 k;2
230201;Maikel Catarino;Corinthians;27;80;RB, RM;Right;Brazil;20.5 mio;34.0 k;1
230204;Héniton Pires;Flamengo;27;80;GK;Right;Brazil;16.0 mio;35.0 k;1
230225;Heberto Gaúcho;Atlético Mineiro;27;80;CB, CDM;Right;Brazil;19.5 mio;40.0 k;1
230271;Laure Santeiro;Fluminense;23;80;CAM, LM, LW;Left;Brazil;24.5 mio;27.0 k;1
230313;Tony Abranjes;Internacional;35;80;CB;Right;Brazil;5.5 mio;23.0 k;1
232487;W. Endo;Liverpool;30;80;CM, CDM;Right;Japan;20.0 mio;110.0 k;2
245367;X. Simons;RB Leipzig;20;79;CAM, LW, RW;Right;Netherlands;38.5 mio;58.0 k;2
245371;T. Almada;Atlanta United;22;79;CAM, CM, CF;Right;Argentina;39.5 mio;10.0 k;3
246104;R. Gravenberch;Liverpool;21;79;CM;Right;Netherlands;39.5 mio;76.0 k;1
252154;M. Carnesecchi;Atalanta;23;79;GK;Right;Italy;33.5 mio;32.0 k;1
259377;Yeremy Pino;Villarreal;20;79;LM, RM, ST;Right;Spain;38.5 mio;27.0 k;2
243854;M. Simakan;RB Leipzig;23;79;CB, RB;Right;France;32.5 mio;43.0 k;2
245155;M. Kudus;West Ham United;22;79;RW, CAM;Left;Ghana;35.5 mio;69.0 k;3
247463;F. Balogun;Monaco;21;79;ST;Right;United States;36.0 mio;46.0 k;1
248695;W. Fofana;Chelsea;22;79;CB;Right;France;33.0 mio;80.0 k;1
251805;J. Timber;Arsenal;22;79;CB, RB;Right;Netherlands;33.0 mio;80.0 k;3
253002;G. Raspadori;Napoli;23;79;CF, ST, LW;Right;Italy;35.5 mio;54.0 k;2
256197;P. Hincapié;Bayer 04 Leverkusen;21;79;CB;Left;Ecuador;33.0 mio;36.0 k;2
257179;Gonçalo Inácio;Sporting CP;21;79;CB;Left;Portugal;33.0 mio;11.0 k;1
241187;L. Geertruida;Feyenoord;22;79;RB, CB, CDM;Right;Netherlands;26.5 mio;17.0 k;2
241854;P. Schuurs;Torino;23;79;CB;Right;Netherlands;25.0 mio;39.0 k;1
256325;J. Šutalo;Ajax;23;79;CB;Right;Croatia;25.0 mio;16.0 k;1
256516;Nico Williams;Athletic Club;20;79;RM, LM;Right;Spain;27.5 mio;23.0 k;2
225100;J. Gomez;Liverpool;26;79;CB, RB;Right;England;23.0 mio;95.0 k;2
229942;A. Disasi;Chelsea;25;79;CB;Right;France;23.0 mio;89.0 k;2
235794;E. Eze;Crystal Palace;25;79;CAM, CM, LW;Right;England;26.0 mio;45.0 k;1
237712;V. Castellanos;Lazio;24;79;ST;Right;Argentina;27.0 mio;51.0 k;3
240753;A. Gouiri;Rennes;23;79;ST, LM, LW;Right;France;27.0 mio;49.0 k;2
242187;C. Baumgartner;RB Leipzig;23;79;CAM, CM, CF;Right;Austria;26.5 mio;48.0 k;2
245388;J. Todibo;Nice;23;79;CB;Right;France;24.0 mio;37.0 k;2
247246;K. Thuram;Nice;22;79;CM, CDM;Right;France;27.0 mio;42.0 k;2
248266;S. Boey;Galatasaray;22;79;RB;Right;France;25.0 mio;37.0 k;1
248550;Vivian;Athletic Club;23;79;CB;Right;Spain;24.0 mio;25.0 k;1
253124;Matheus Nunes;Manchester City;24;79;CM, LM;Right;Portugal;26.5 mio;100.0 k;1
258648;Carlos Augusto;Inter;24;79;LM;Left;Brazil;26.5 mio;48.0 k;1
235840;M. Di Gregorio;Monza;25;79;GK;Right;Italy;19.0 mio;38.0 k;1
236496;M. Guendouzi;Lazio;24;79;CM, CF;Right;France;25.0 mio;38.0 k;2
236499;Douglas Luiz;Aston Villa;25;79;CDM, CM;Right;Brazil;22.0 mio;73.0 k;2
239231;Cucurella;Chelsea;24;79;LB, CB, LWB;Left;Spain;23.5 mio;80.0 k;2
240709;R. Baku;VfL Wolfsburg;25;79;RB, RW;Right;Germany;22.5 mio;44.0 k;2
244261;L. Majer;VfL Wolfsburg;25;79;CM;Left;Croatia;24.5 mio;48.0 k;2
245235;A. Bah;Benfica;25;79;RB;Right;Denmark;22.5 mio;15.0 k;1
224081;K. Phillips;Manchester City;27;79;CDM, CM;Right;England;20.0 mio;105.0 k;2
225953;S. Bergwijn;Ajax;25;79;LW, RW;Right;Netherlands;23.0 mio;21.0 k;3
227678;E. Konsa;Aston Villa;25;79;CB;Right;England;20.5 mio;73.0 k;2
227796;C. Pulisic;Milan;24;79;LW, RW, LM;Right;United States;24.0 mio;63.0 k;3
228093;M. Thuram;Inter;25;79;ST;Right;France;23.5 mio;80.0 k;2
228413;E. Audero;Inter;26;79;GK;Right;Italy;17.5 mio;5999;1
228789;Robert Sánchez;Chelsea;25;79;GK;Right;Spain;18.0 mio;71.0 k;1
229261;D. Zakaria;Monaco;26;79;CDM, CM;Right;Switzerland;20.5 mio;50.0 k;2
233306;D. Henderson;Crystal Palace;26;79;GK;Right;England;17.5 mio;35.0 k;2
234943;F. Neuhaus;Borussia Mönchengladbach;26;79;CM;Right;Germany;23.0 mio;34.0 k;2
236480;Y. Bissouma;Tottenham Hotspur;26;79;CDM, CM;Right;Mali;20.5 mio;76.0 k;2
237238;S. McTominay;Manchester United;26;79;CDM, CM;Right;Scotland;20.5 mio;100.0 k;2
238095;N. Milenković;Fiorentina;25;79;CB;Right;Serbia;20.5 mio;50.0 k;2
239770;N. Casale;Lazio;25;79;CB;Right;Italy;20.5 mio;46.0 k;1
247500;Edgar;Almería;26;79;CB, CDM;Right;Spain;20.5 mio;29.0 k;1
251573;Renan Lodi;Olympique de Marseille;25;79;LB, LWB;Left;Brazil;21.5 mio;38.0 k;1
204311;K. Zouma;West Ham United;28;79;CB;Right;France;17.5 mio;69.0 k;2
220651;Angeliño;Galatasaray;26;79;LB, LM;Left;Spain;20.0 mio;50.0 k;3
222331;L. Klostermann;RB Leipzig;27;79;CB, RB;Right;Germany;18.5 mio;50.0 k;2
224411;Gonçalo Guedes;Benfica;26;79;ST, LM;Right;Portugal;22.0 mio;77.0 k;2
226166;N. Mukiele;Paris Saint Germain;25;79;RB, RWB, CB;Right;France;20.0 mio;68.0 k;2
227174;M. Cash;Aston Villa;25;79;RB, RWB;Right;Poland;20.0 mio;73.0 k;2
230021;J. Aidoo;Celta de Vigo;27;79;CB;Right;Ghana;18.5 mio;26.0 k;1
231340;G. Montiel;Nottingham Forest;26;79;RB, RWB;Right;Argentina;20.0 mio;29.0 k;1
231366;P. Lienhart;SC Freiburg;26;79;CB;Right;Austria;19.0 mio;31.0 k;2
244749;N. Aguerd;West Ham United;27;79;CB;Left;Morocco;18.5 mio;66.0 k;2
198009;M. Perin;Juventus;30;79;GK;Right;Italy;13.0 mio;73.0 k;2
214979;J. Musso;Atalanta;29;79;GK;Right;Argentina;13.5 mio;41.0 k;1
215223;W. Benítez;PSV;30;79;GK;Right;Argentina;13.0 mio;17.0 k;2
216549;A. Sørloth;Villarreal;27;79;ST;Left;Norway;20.5 mio;40.0 k;2
222509;Dani Ceballos;Real Madrid;26;79;CM, CDM, LW;Right;Spain;20.5 mio;140.0 k;2
224003;Sergio Herrera;Osasuna;30;79;GK;Right;Spain;13.0 mio;25.0 k;1
224371;J. Bowen;West Ham United;26;79;RM, RW;Left;England;20.5 mio;72.0 k;2
226790;W. Ndidi;Leicester City;26;79;CDM, CM;Right;Nigeria;18.5 mio;48.0 k;2
229906;L. Bailey;Aston Villa;25;79;RM, ST, RW;Left;Jamaica;21.0 mio;80.0 k;3
230625;Matheus Reis;Sporting CP;28;79;CB, LB, LWB;Left;Brazil;16.5 mio;16.0 k;1
231913;F. Aursnes;Benfica;27;79;CM, LM, RB;Right;Norway;20.0 mio;17.0 k;2
234153;Carlos Soler;Paris Saint Germain;26;79;CM;Right;Spain;20.5 mio;78.0 k;2
234468;E. Reynoso;Minnesota United;27;79;CAM, LM;Left;Argentina;20.0 mio;12.0 k;2
235008;L. Robertone;Almería;26;79;CM, CAM, CDM;Right;Argentina;20.5 mio;32.0 k;2
236792;T. Souček;West Ham United;28;79;CDM, CM;Right;Czech Republic;17.0 mio;69.0 k;2
243976;Catena;Osasuna;28;79;CB;Right;Spain;16.5 mio;32.0 k;1
